Subgraph_1
Predicted,23,3,4,6,21,25,7,12,5,11,9,16,1,2,29,18,19,8,28,0,24,15,10,22,20,27,13,17,14,26

Subgraph_267
Ground Truth,22,11,16,13,23,17,12,1,3,19,25,4,8,27,5,6,24,10,0,2,21,7,26,14,29,9,18,20,28,15
Predicted,2,22,3,1,26,20,28,24,18,21,10,5,4,14,7,27,9,19,25,16,8,6,23,15,17,29,13,0,12,11

Subgraph_268
Ground Truth,13,26,27,25,21,9,19,5,23,3,8,24,20,2,4,22,10,7,28,17,14,1,18,6,0,29,11,16,12,15
Predicted,21,13,8,3,25,9,26,28,23,2,6,18,4,20,5,7,24,22,14,10,29,0,27,17,16,11,12,1,15,19

Subgraph_269
Ground Truth,8,4,2,17,1,20,11,29,15,22,10,14,18,24,27,6,23,7,19,16,26,21,12,0,5,13,9,28,3,25
Predicted,8,11,17,7,20,2,15,4,1,18,14,5,23,10,19,0,29,27,24,6,21,22,28,9,12,3,13,25,26,16

Subgraph_270
Ground Truth,27,23,16,18,15,9,6,7,19,8,29,22,24,12,26,10,2,21,5,17,20,14,11,0,1,25,3,13,4,28
Predicted,23,16,2,8,27,18,15,19,6,26,22,14,28,20,25,7,12,24,4,17,10,11,9,21,5,0,13,3,1,29

Subgraph_271
Ground Truth,17,4,5,18,29,0,8,28,15,24,20,11,3,26,13,2,16,1,19,7,27,9,23,12,21,22,14,25,6,10
Predicted,8,17,0,24,5,20,29,13,4,21,28,1,19,26,3,7,9,23,18,25,2,22,27,14,16,15,6,12,11,10

Subgraph_272
Ground Truth,14,20,19,29,9,7,6,3,8,17,21,16,0,10,1,18,11,15,2,23,22,5,4,26,27,12,24,13,28,25
Predicted,23,16,20,29,3,14,9,13,27,0,6,7,5,1,2,24,8,18,28,19,22,21,17,26,15,10,4,25,12,11

Subgraph_273
Ground Truth,8,0,5,9,2,7,18,17,26,12,25,1,28,19,24,4,29,14,20,22,15,23,3,21,13,11,6,10,27,16
Predicted,17,0,14,18,1,12,9,28,22,24,8,20,19,5,2,15,21,10,29,23,7,13,26,4,6,3,27,11,25,16

Subgraph_274
Ground Truth,9,11,0,13,17,7,25,28,5,12,3,14,19,1,26,8,24,6,21,18,2,16,22,10,29,27,23,4,20,15
Predicted,3,11,28,17,6,9,7,12,23,13,27,4,21,25,20,5,10,19,14,1,29,8,24,26,2,0,16,22,15,18

Subgraph_275
Ground Truth,6,25,15,0,23,28,16,14,12,2,10,13,7,21,11,4,26,3,1,8,20,22,27,29,5,19,17,24,18,9
Predicted,25,6,16,28,13,7,12,0,21,20,10,22,5,4,14,26,29,15,23,2,27,17,24,3,1,19,9,11,8,18

Subgraph_276
Ground Truth,15,5,19,0,29,12,8,20,7,13,11,17,21,27,16,3,28,25,1,26,18,22,9,14,24,4,6,2,23,10
Predicted,17,28,29,15,12,9,5,0,19,8,24,3,21,18,11,22,14,13,27,7,20,4,1,16,25,2,6,26,10,23

Subgraph_277
Ground Truth,12,13,5,26,19,24,23,17,1,9,10,4,15,18,3,16,28,29,6,25,8,0,22,14,27,11,20,21,2,7
Predicted,13,28,26,23,24,12,4,5,27,9,1,17,2,19,16,0,11,22,14,25,8,15,6,7,20,18,10,29,3,21

Subgraph_278
Ground Truth,28,21,29,20,27,22,3,2,15,9,1,0,10,8,25,13,17,11,5,19,6,14,24,26,12,18,23,4,7,16
Predicted,28,2,29,1,20,23,27,26,15,24,22,21,0,19,5,9,13,18,3,12,8,25,17,11,4,6,10,7,16,14

Subgraph_279
Ground Truth,26,23,14,21,10,25,4,17,0,8,9,6,18,20,13,29,7,22,1,28,5,2,12,15,19,16,27,11,3,24
Predicted,4,0,23,26,9,6,1,27,14,21,5,28,17,13,25,10,16,29,11,3,15,8,12,2,19,18,20,7,22,24

Subgraph_280
Ground Truth,26,15,9,21,23,3,24,28,0,20,12,1,22,7,25,13,8,27,16,17,14,19,2,5,10,6,29,4,18,11
Predicted,26,23,9,3,18,10,7,29,8,15,5,16,21,24,28,12,19,4,27,20,0,17,2,6,22,25,1,14,11,13

Subgraph_281
Ground Truth,7,12,20,19,4,1,17,24,8,0,22,16,23,6,5,15,25,27,2,13,18,9,3,21,28,29,14,11,26,10
Predicted,7,12,20,4,23,19,1,16,8,14,6,3,24,2,27,21,18,25,28,0,13,17,26,15,22,29,5,10,11,9

Subgraph_282
Ground Truth,26,0,12,10,4,18,1,3,20,25,6,8,27,28,23,13,14,21,22,29,24,17,15,11,19,7,2,16,5,9
Predicted,12,0,18,8,20,3,4,28,19,29,1,16,21,2,10,11,26,22,17,13,24,14,27,23,25,9,7,6,5,15

Subgraph_283
Ground Truth,20,8,12,9,14,6,4,27,18,11,29,5,21,13,19,24,28,3,25,0,16,26,23,15,22,7,1,2,10,17
Predicted,28,18,19,5,22,14,25,12,29,20,27,7,1,13,9,21,26,8,6,3,23,4,16,10,0,11,2,24,17,15

Subgraph_284
Ground Truth,5,7,20,13,12,27,8,3,18,29,14,21,15,17,26,19,23,28,0,10,6,2,11,25,24,16,22,1,9,4
Predicted,5,12,29,3,20,19,13,27,21,26,0,28,25,2,24,14,22,8,16,9,4,7,11,15,23,10,6,17,1,18

Subgraph_285
Ground Truth,10,29,22,17,6,2,26,19,15,28,8,1,23,7,9,13,25,18,21,16,0,3,5,4,27,12,20,24,11,14
Predicted,10,1,11,28,22,6,18,7,19,17,23,15,21,2,4,20,25,16,8,0,9,5,29,26,27,24,12,13,3,14

Subgraph_286
Ground Truth,17,12,18,25,2,24,23,26,11,20,21,4,7,28,9,22,13,1,5,8,29,14,15,27,3,19,0,6,10,16
Predicted,25,12,17,13,24,0,26,23,18,11,2,14,15,4,5,20,27,29,7,28,1,8,10,6,21,9,22,16,3,19

Subgraph_287
Ground Truth,14,11,5,2,20,16,6,15,21,1,12,29,18,22,23,24,13,25,19,7,0,26,9,3,27,28,10,17,4,8
Predicted,5,29,14,11,21,15,16,24,12,1,23,2,18,13,20,0,27,26,17,22,6,7,25,9,3,10,28,19,8,4

Subgraph_288
Ground Truth,12,13,16,22,0,2,15,17,25,8,19,28,21,5,4,18,10,9,26,23,27,24,20,6,3,7,1,29,11,14
Predicted,22,12,25,13,17,20,0,16,28,27,15,4,10,9,23,21,5,24,18,2,3,26,29,8,1,19,11,14,7,6

Subgraph_289
Ground Truth,19,27,18,13,9,10,12,24,20,28,3,26,8,0,1,11,5,21,7,15,29,2,23,14,22,6,17,25,16,4
Predicted,19,8,27,13,7,1,20,26,11,4,5,9,10,0,12,16,24,21,28,6,14,3,15,18,23,25,17,2,29,22

Subgraph_290
Ground Truth,13,2,6,29,12,24,15,11,8,3,27,16,21,25,7,0,5,26,14,23,28,10,1,4,9,22,20,19,17,18
Predicted,2,13,6,29,26,9,23,16,11,18,8,25,10,12,19,17,15,5,24,21,7,4,1,3,22,20,0,28,27,14

Subgraph_291
Ground Truth,1,21,25,0,5,16,6,12,10,29,9,14,4,19,28,23,13,17,18,15,26,7,3,2,8,24,27,20,11,22
Predicted,25,10,6,1,16,13,21,19,28,4,24,11,14,27,3,29,7,5,26,23,0,9,8,17,12,22,15,2,20,18

Subgraph_292
Ground Truth,7,27,0,12,20,5,21,9,15,17,1,16,11,2,29,23,25,14,22,28,19,4,18,10,6,13,3,26,24,8
Predicted,7,11,21,2,17,5,18,26,9,23,0,13,29,28,16,6,4,12,15,14,22,10,3,20,25,1,27,24,19,8

Subgraph_293
Ground Truth,20,4,18,25,28,7,23,5,10,21,2,11,6,14,24,8,29,22,0,27,3,12,26,19,1,13,16,9,15,17
Predicted,2,20,23,14,28,27,25,3,1,24,10,19,18,4,6,7,21,29,26,5,8,9,11,15,0,12,13,16,22,17

Subgraph_294
Ground Truth,15,7,20,10,1,14,13,0,5,29,17,2,22,23,16,12,21,28,4,24,26,8,18,25,19,9,3,11,6,27
Predicted,15,2,7,14,20,26,11,23,19,0,10,3,25,5,16,18,8,1,4,17,29,13,9,12,22,28,6,27,21,24

Subgraph_295
Ground Truth,23,3,11,13,24,22,4,21,6,25,14,15,19,8,9,1,16,12,29,5,18,20,17,10,28,26,0,2,27,7
Predicted,25,3,23,21,24,22,17,13,1,14,15,4,6,19,5,12,16,9,11,26,8,28,18,29,20,0,7,10,2,27

Subgraph_296
Ground Truth,14,26,3,17,15,11,19,10,25,9,6,22,24,21,13,1,23,4,5,8,18,28,2,27,12,7,16,20,29,0
Predicted,9,14,26,17,19,11,12,5,3,25,24,15,10,20,1,21,2,22,23,13,18,29,16,6,4,8,28,27,7,0

Subgraph_297
Ground Truth,5,13,1,7,24,17,2,4,9,14,23,12,8,20,28,29,11,18,27,16,25,6,10,21,15,22,26,0,19,3
Predicted,13,24,11,20,8,0,6,7,26,14,5,28,18,4,9,1,19,22,10,21,23,25,29,3,27,15,2,16,12,17

Subgraph_298
Ground Truth,19,28,25,6,9,0,12,18,29,17,16,14,3,5,13,7,24,2,11,27,23,15,20,1,8,21,10,4,26,22
Predicted,19,25,16,9,14,12,6,0,13,24,17,20,15,10,29,26,21,23,1,4,18,11,8,28,27,22,2,3,5,7

Subgraph_299
Ground Truth,12,11,9,16,8,23,14,6,4,22,10,18,19,21,2,3,29,26,24,28,5,13,20,0,1,25,7,27,17,15
Predicted,8,24,11,12,16,10,21,28,18,14,3,9,26,0,29,20,7,17,2,15,4,5,22,6,19,13,25,27,23,1

Subgraph_300
Ground Truth,22,23,6,12,11,4,10,21,16,7,18,20,27,29,15,26,2,13,28,5,1,9,25,8,19,24,3,17,0,14
Predicted,22,23,27,21,10,7,4,19,29,12,11,24,2,6,25,20,8,18,16,26,1,28,9,15,5,3,14,17,0,13

Subgraph_301
Ground Truth,27,21,18,29,6,12,16,8,22,17,26,7,14,13,20,23,28,15,10,4,1,9,2,5,19,25,0,3,24,11
Predicted,27,16,26,7,29,10,8,22,21,28,6,3,14,15,23,18,5,11,4,2,19,13,9,17,0,24,12,20,1,25

Subgraph_302
Ground Truth,14,29,22,13,18,26,2,16,25,4,9,0,8,7,10,11,5,24,1,15,21,28,20,23,27,17,12,3,19,6
Predicted,29,13,14,9,1,18,8,26,4,10,21,25,19,23,15,16,0,22,12,2,24,5,7,20,17,27,11,6,28,3

Subgraph_303
Ground Truth,7,6,15,27,5,12,19,18,17,9,29,4,0,10,13,8,20,3,25,26,23,22,24,21,11,1,2,16,14,28
Predicted,22,6,7,8,12,15,25,18,27,20,9,0,21,19,17,24,5,13,2,14,10,29,4,1,11,3,26,23,16,28

Subgraph_304
Ground Truth,27,15,21,0,18,24,1,17,7,5,10,29,8,20,6,22,9,13,16,12,23,25,14,19,26,11,4,28,3,2
Predicted,15,19,18,7,29,0,10,21,1,27,9,6,16,17,26,24,11,20,5,23,4,2,3,28,13,12,8,14,25,22

Subgraph_305
Ground Truth,21,23,4,9,25,8,20,13,16,3,26,12,18,10,7,17,27,5,15,6,0,22,14,2,24,11,28,19,1,29
Predicted,27,3,23,25,21,20,4,18,13,9,10,8,17,14,7,12,15,0,19,22,6,28,16,5,26,1,24,2,29,11

Subgraph_306
Ground Truth,0,8,6,24,20,1,14,28,18,9,17,16,11,5,13,2,26,23,10,25,12,4,15,7,3,27,22,21,29,19
Predicted,0,24,20,8,1,6,18,14,28,2,23,17,4,22,10,9,26,12,16,19,27,29,13,15,11,3,5,25,21,7

Subgraph_307
Ground Truth,9,22,24,14,5,25,0,4,1,19,26,17,11,7,10,27,16,6,2,21,28,23,18,15,13,3,12,20,8,29
Predicted,24,11,10,14,17,5,16,25,4,27,0,9,22,1,3,26,23,15,19,20,7,21,12,6,8,13,28,18,29,2

Subgraph_308
Ground Truth,14,27,17,26,7,3,1,9,24,20,28,4,29,13,2,8,11,10,15,25,23,0,19,5,6,16,22,18,21,12
Predicted,27,14,17,4,24,7,1,28,22,9,2,26,8,13,25,21,5,3,11,19,15,6,29,10,0,12,20,16,18,23

Subgraph_309
Ground Truth,8,22,7,5,6,3,11,20,1,18,14,13,9,27,15,2,24,25,12,0,16,21,17,26,19,23,10,28,29,4
Predicted,8,22,7,6,14,20,17,15,0,29,1,13,9,12,3,11,18,5,28,24,25,27,26,16,19,2,10,23,4,21

Subgraph_310
Ground Truth,3,27,21,19,18,29,26,12,0,4,10,6,20,13,8,16,23,24,14,11,1,5,25,28,15,9,17,22,7,2
Predicted,16,12,9,0,18,1,24,29,8,20,27,3,15,5,17,22,4,7,14,21,19,10,6,25,28,23,26,13,2,11

Subgraph_311
Ground Truth,26,0,2,17,21,6,1,3,29,27,20,23,12,28,14,22,10,16,4,15,11,13,25,5,24,19,7,9,18,8
Predicted,6,27,26,20,17,1,3,10,2,28,5,21,12,4,14,25,29,0,24,15,18,16,11,7,8,22,23,19,13,9

Subgraph_312
Ground Truth,10,29,9,28,16,19,8,23,3,7,27,4,20,22,18,14,26,2,11,5,15,12,6,25,13,0,24,21,1,17
Predicted,29,6,10,9,19,28,8,13,4,0,7,26,24,16,21,22,14,18,3,11,2,1,20,23,27,17,5,12,25,15

Subgraph_313
Ground Truth,1,9,10,24,29,27,22,0,2,11,12,23,7,17,4,18,25,28,19,8,21,13,16,5,15,14,26,20,6,3
Predicted,22,19,11,23,18,28,15,27,2,10,9,5,12,14,13,26,4,7,6,1,24,25,8,20,29,17,3,0,16,21

Subgraph_314
Ground Truth,6,27,4,18,14,20,10,1,11,3,7,9,21,28,26,25,8,16,19,15,0,12,2,22,24,13,23,17,5,29
Predicted,6,18,8,20,11,19,14,1,0,21,9,27,26,4,5,10,16,28,25,2,17,23,22,3,12,29,7,24,15,13

Subgraph_315
Ground Truth,20,3,29,1,23,18,13,16,4,7,24,14,2,5,12,15,6,19,21,28,26,17,11,27,25,10,9,0,22,8
Predicted,3,18,16,1,12,20,2,7,24,29,15,14,22,19,21,11,13,27,17,10,9,8,28,25,4,26,5,6,23,0

Subgraph_316
Ground Truth,11,3,1,8,18,13,23,14,25,27,4,5,17,0,12,20,7,29,10,22,9,6,15,16,24,26,19,28,21,2
Predicted,3,18,1,11,14,27,13,20,8,17,4,22,23,6,12,0,7,24,19,9,29,16,28,5,10,15,21,25,2,26

Subgraph_317
Ground Truth,0,7,18,2,1,16,4,26,27,3,19,10,23,13,28,12,25,11,8,21,22,6,24,9,5,14,15,17,20,29
Predicted,0,7,18,9,1,26,16,29,10,13,3,27,24,12,5,23,2,14,11,4,17,21,15,19,28,25,22,8,20,6

Subgraph_318
Ground Truth,29,14,10,24,0,16,9,17,11,28,23,2,22,19,1,8,7,12,25,27,6,26,5,13,18,20,15,4,21,3
Predicted,29,28,16,0,24,11,23,20,14,10,19,4,8,18,5,21,17,25,22,2,1,12,3,26,7,15,9,27,13,6

Subgraph_319
Ground Truth,28,17,14,2,1,20,11,9,8,21,0,19,3,16,7,15,27,26,4,29,12,13,25,5,6,23,24,22,18,10
Predicted,14,20,8,17,21,9,28,1,7,0,13,19,6,11,16,22,18,2,27,24,10,5,12,4,15,3,23,26,29,25

Subgraph_320
Ground Truth,14,5,12,15,11,17,25,29,23,16,4,9,19,26,10,13,20,18,6,3,1,22,8,2,0,7,21,28,27,24
Predicted,25,14,15,23,5,17,13,10,11,12,0,26,9,4,6,21,16,1,27,22,8,7,28,18,20,19,29,2,24,3

Subgraph_321
Ground Truth,21,13,7,20,22,4,24,25,14,12,15,11,6,10,18,16,8,23,29,19,28,17,0,27,1,5,26,9,2,3
Predicted,13,21,7,16,12,17,27,15,10,11,24,8,4,26,22,20,18,25,23,0,2,14,6,9,1,28,29,3,19,5

Subgraph_322
Ground Truth,20,6,16,12,22,21,1,13,24,26,10,3,7,17,15,28,5,14,8,19,4,0,23,9,11,2,18,29,25,27
Predicted,22,17,20,12,6,21,9,15,26,29,11,10,13,18,4,23,2,3,0,1,16,8,25,24,7,27,5,19,28,14

Subgraph_323
Ground Truth,27,24,17,11,15,26,9,6,29,28,22,7,12,14,21,19,3,5,10,25,1,4,13,23,8,0,20,2,16,18
Predicted,27,24,11,17,29,15,12,7,6,8,22,0,9,25,20,14,1,5,10,2,19,16,18,26,21,13,28,4,3,23

Subgraph_324
Ground Truth,19,10,14,7,4,15,26,13,20,23,22,12,2,3,0,29,16,17,28,6,21,18,24,9,5,27,8,25,11,1
Predicted,3,26,19,7,0,14,2,28,10,16,4,17,15,13,23,8,22,29,27,18,5,20,12,25,21,9,1,6,11,24

Subgraph_325
Ground Truth,5,9,4,14,19,22,29,18,15,11,21,17,3,8,7,20,24,1,25,16,12,13,28,2,0,26,23,10,6,27
Predicted,5,9,29,4,24,22,21,14,18,10,7,15,16,11,26,28,19,2,20,1,17,13,8,27,3,6,0,23,25,12

Subgraph_326
Ground Truth,9,10,20,8,6,1,16,3,22,29,26,11,21,24,27,13,17,28,23,0,4,7,19,5,25,2,12,14,18,15
Predicted,9,20,29,1,26,11,8,16,12,0,18,17,19,10,21,22,6,5,7,28,25,23,24,2,14,3,13,27,4,15

Subgraph_327
Ground Truth,12,19,20,2,16,27,11,15,14,28,8,10,3,6,29,24,4,1,7,25,13,23,21,9,17,18,22,0,5,26
Predicted,12,15,11,27,10,24,28,29,2,17,19,16,9,1,21,7,20,13,5,4,6,14,8,18,25,3,22,0,26,23

Subgraph_328
Ground Truth,27,3,29,8,19,17,15,6,22,2,7,28,10,26,21,5,14,25,9,13,4,18,1,16,23,24,0,12,20,11
Predicted,19,27,3,10,17,22,28,29,8,7,0,15,4,12,23,21,24,9,26,25,1,6,14,5,16,20,2,11,13,18

Subgraph_329
Ground Truth,14,13,29,8,22,4,28,0,12,19,21,26,9,15,3,5,7,17,2,23,25,6,18,20,27,24,11,10,16,1
Predicted,28,14,19,8,24,21,13,2,25,17,4,27,5,15,18,6,26,3,22,1,29,12,9,16,10,23,11,7,0,20

Subgraph_330
Ground Truth,5,15,11,24,25,3,0,26,20,2,4,17,18,27,14,21,6,16,7,22,28,12,10,29,19,1,8,9,23,13
Predicted,15,5,24,0,17,27,21,2,3,25,23,11,12,26,1,16,6,4,22,14,10,20,18,28,29,7,9,13,8,19

Subgraph_331
Ground Truth,28,8,26,22,0,10,20,19,29,1,16,15,21,2,9,25,7,17,11,27,6,3,5,14,24,12,23,18,13,4
Predicted,8,26,28,20,22,6,0,9,7,21,25,19,11,1,10,16,17,5,12,2,29,3,24,15,4,18,27,14,23,13

Subgraph_332
Ground Truth,28,27,17,10,22,9,6,23,8,21,20,0,12,14,25,7,2,4,1,13,15,26,5,29,24,18,19,3,11,16
Predicted,28,9,21,1,7,17,0,6,10,12,2,4,18,11,8,3,23,26,29,20,22,27,24,25,5,15,13,14,19,16

Subgraph_333
Ground Truth,28,25,7,26,12,3,1,9,15,22,27,24,16,19,18,4,2,23,11,5,13,10,17,0,20,21,29,8,6,14
Predicted,12,26,7,28,22,4,15,24,16,17,6,3,21,5,29,20,18,9,11,25,0,13,23,27,2,8,19,10,1,14

Subgraph_334
Ground Truth,16,29,8,6,13,18,7,14,2,12,24,20,11,19,4,3,27,17,5,10,28,26,23,15,1,9,22,0,21,25
Predicted,16,19,3,2,8,18,13,28,29,12,9,17,27,6,23,24,26,22,4,0,20,5,21,7,11,14,15,25,1,10

Subgraph_335
Ground Truth,22,19,17,20,15,28,7,12,9,29,1,11,16,0,14,21,8,2,3,6,25,18,13,23,24,10,5,4,26,27
Predicted,20,6,17,0,9,1,13,11,22,5,18,21,28,12,24,29,4,14,23,3,19,10,7,16,2,27,15,8,25,26

Subgraph_336
Ground Truth,10,22,1,6,0,11,26,12,2,23,25,19,16,14,7,4,28,8,15,29,13,5,17,3,20,21,18,9,27,24
Predicted,26,1,7,10,12,6,22,4,0,21,25,11,18,29,19,27,9,14,3,28,16,23,17,2,24,20,5,8,15,13

Subgraph_337
Ground Truth,15,12,20,4,9,26,19,2,23,16,6,28,17,11,1,3,7,24,13,29,18,5,21,10,14,0,8,25,22,27
Predicted,9,2,26,12,15,1,7,4,3,17,6,21,19,24,10,20,11,23,18,14,28,0,16,13,5,27,22,25,8,29

Subgraph_338
Ground Truth,16,23,13,24,18,7,5,29,10,3,22,27,26,0,2,4,11,9,17,6,25,1,20,14,12,28,21,15,19,8
Predicted,16,23,0,7,18,27,13,22,29,2,5,9,11,3,24,12,26,1,28,19,10,21,6,20,14,17,4,15,25,8

Subgraph_339
Ground Truth,0,18,3,2,9,23,16,26,21,8,28,19,1,6,22,27,7,12,4,5,17,25,10,14,11,24,29,20,15,13
Predicted,18,6,0,2,16,1,3,11,25,12,17,28,19,21,24,27,26,7,8,10,5,20,4,14,9,15,23,29,22,13

Subgraph_340
Ground Truth,15,12,22,8,25,16,21,6,10,28,24,27,3,5,23,26,7,4,1,11,13,9,18,20,19,0,17,2,14,29
Predicted,15,26,8,23,25,16,21,24,13,28,14,12,22,19,27,5,1,7,6,11,17,3,4,0,9,18,29,10,20,2

Subgraph_341
Ground Truth,25,24,23,10,27,18,22,17,0,8,2,5,16,13,4,20,11,21,3,28,19,26,15,7,1,12,9,6,14,29
Predicted,0,25,10,22,24,23,27,18,15,16,17,20,2,11,5,21,8,1,9,14,13,6,4,19,12,26,3,7,29,28

Subgraph_342
Ground Truth,26,9,27,3,29,17,16,11,21,25,0,15,7,5,6,10,22,8,12,24,23,13,2,14,20,28,18,1,19,4
Predicted,10,26,3,5,1,17,16,9,15,27,18,13,8,6,29,23,12,0,20,25,7,14,22,19,11,28,21,4,24,2

Subgraph_343
Ground Truth,4,0,5,28,11,19,1,27,22,21,7,3,10,2,29,25,13,9,17,14,16,15,26,6,12,18,24,8,23,20
Predicted,0,4,3,10,27,7,1,13,9,25,5,8,18,21,28,19,26,11,17,2,20,29,16,22,6,15,23,12,14,24

Subgraph_344
Ground Truth,22,5,27,24,10,20,12,16,28,26,18,11,4,23,21,0,7,2,13,19,25,8,1,9,14,17,6,3,29,15
Predicted,5,21,27,23,22,20,28,0,10,26,12,25,16,14,3,8,13,1,18,4,6,24,11,9,7,17,19,15,2,29

Subgraph_345
Ground Truth,28,13,10,14,15,27,9,4,22,17,6,26,16,25,18,20,24,3,2,11,0,1,12,29,5,8,19,23,21,7
Predicted,26,28,9,20,25,4,27,13,15,10,29,24,3,19,17,1,12,14,6,16,22,8,0,18,23,5,7,21,11,2

Subgraph_346
Ground Truth,13,28,23,22,4,20,26,19,29,16,27,5,2,9,12,21,8,18,0,1,10,24,11,14,17,15,6,7,3,25
Predicted,28,20,11,23,13,19,4,10,9,16,5,26,12,18,21,15,27,0,6,29,7,22,3,8,2,1,24,14,25,17

Subgraph_347
Ground Truth,25,17,0,7,15,26,27,14,13,6,19,1,24,2,21,20,29,8,16,11,10,18,12,3,28,22,23,5,9,4
Predicted,0,26,25,24,17,14,27,20,6,22,12,7,29,1,5,16,2,21,19,15,11,13,8,23,10,9,28,18,3,4

Subgraph_348
Ground Truth,24,28,8,12,18,5,21,11,7,22,6,10,4,9,19,16,29,20,15,3,13,23,1,0,26,14,2,27,17,25
Predicted,7,20,19,13,11,4,8,6,15,14,10,24,27,2,12,28,21,25,3,9,23,0,5,18,22,29,1,26,17,16

Subgraph_349
Ground Truth,2,4,18,6,12,1,11,19,24,3,14,26,10,29,21,9,16,25,22,15,5,7,13,20,28,17,27,0,23,8
Predicted,6,4,18,3,12,1,2,23,11,19,5,28,26,15,10,22,27,20,25,7,13,16,14,21,17,9,8,24,29,0

Subgraph_350
Ground Truth,6,2,24,25,20,3,27,8,7,12,28,16,22,17,4,19,18,1,14,15,23,29,0,10,26,5,13,11,21,9
Predicted,6,12,2,16,3,25,1,18,28,27,24,10,4,7,20,11,8,22,5,17,14,29,21,19,23,0,26,13,15,9

Subgraph_351
Ground Truth,22,11,24,1,20,26,19,13,29,15,8,3,14,16,27,10,7,5,6,25,28,12,4,9,21,18,0,2,23,17
Predicted,20,22,24,11,15,19,29,8,3,1,12,13,25,26,7,5,4,21,27,6,10,23,14,18,9,17,16,28,2,0

Subgraph_352
Ground Truth,10,22,20,21,0,6,11,18,28,7,15,26,1,8,27,13,17,9,16,14,23,12,29,5,2,4,3,24,25,19
Predicted,18,20,22,16,21,24,10,13,8,3,15,7,1,25,19,28,0,4,14,2,26,12,17,11,27,23,29,6,5,9

Subgraph_353
Ground Truth,1,23,19,21,12,8,20,4,5,11,18,13,14,15,28,9,3,10,27,22,7,16,29,0,2,6,17,24,25,26
Predicted,19,4,20,15,11,1,27,23,13,25,17,26,29,24,14,18,12,8,28,10,2,6,9,3,21,7,5,16,22,0

Subgraph_354
Ground Truth,7,20,6,14,16,2,9,10,22,15,19,4,0,23,27,24,21,11,5,26,18,28,8,1,12,17,13,29,25,3
Predicted,6,20,4,2,7,24,22,18,16,9,14,8,21,15,23,0,26,19,13,27,25,28,11,5,12,17,1,10,29,3

Subgraph_355
Ground Truth,27,4,28,25,14,2,6,9,13,1,3,22,21,12,10,23,0,17,24,16,20,18,15,19,5,11,29,26,7,8
Predicted,28,14,4,27,1,12,13,6,22,17,25,7,26,9,23,29,24,8,10,3,18,5,11,15,19,21,2,16,0,20

Subgraph_356
Ground Truth,18,29,20,16,12,22,25,17,28,11,5,0,6,3,24,23,2,19,9,8,14,26,27,15,13,7,1,10,21,4
Predicted,16,18,17,20,22,14,29,24,7,25,8,12,3,4,0,6,11,2,28,1,23,5,27,19,9,13,21,26,15,10

Subgraph_357
Ground Truth,29,11,23,0,22,20,2,5,25,8,15,13,18,28,9,19,21,27,26,3,7,10,6,12,4,16,1,14,24,17
Predicted,29,25,11,28,23,2,20,18,0,4,16,13,5,15,10,22,14,26,9,24,3,19,6,1,7,8,27,21,12,17

Subgraph_358
Ground Truth,25,14,2,5,10,6,0,18,11,9,22,15,16,7,26,28,13,20,3,12,29,19,17,1,21,24,23,8,27,4
Predicted,25,14,5,0,22,6,10,9,11,12,16,28,18,13,15,7,23,26,17,2,21,24,4,8,20,29,1,19,3,27

Subgraph_359
Ground Truth,9,14,23,10,0,22,6,8,28,16,26,3,27,5,24,25,2,21,18,12,20,13,4,7,19,29,11,15,17,1
Predicted,23,9,10,0,24,26,5,29,6,8,14,7,3,16,27,28,13,1,18,20,22,19,25,12,15,2,17,21,11,4

Subgraph_360
Ground Truth,25,21,19,16,13,24,4,23,27,18,2,15,28,12,26,22,8,5,6,7,10,17,29,0,14,9,3,20,11,1
Predicted,25,0,2,24,28,21,7,27,19,5,12,22,15,3,16,4,29,1,13,23,26,11,8,17,18,20,9,6,14,10

Subgraph_361
Ground Truth,21,15,18,11,25,22,16,14,29,0,9,23,19,20,10,28,3,5,7,13,2,27,17,1,6,8,24,26,4,12
Predicted,10,21,5,11,25,28,0,27,17,23,6,16,15,18,9,12,4,2,24,14,13,19,3,22,8,7,29,26,20,1

Subgraph_362
Ground Truth,8,16,22,5,12,26,25,18,27,28,19,0,10,29,14,2,15,23,21,6,17,3,1,11,13,7,9,24,20,4
Predicted,16,12,25,28,26,14,22,8,5,27,0,19,6,15,18,9,20,2,24,23,10,11,4,29,7,21,3,17,13,1

Subgraph_363
Ground Truth,6,21,14,5,8,3,12,15,27,25,20,23,2,19,16,26,0,10,11,29,4,7,17,9,28,22,13,18,1,24
Predicted,19,6,3,10,14,5,21,8,15,27,7,26,11,16,25,2,17,22,23,0,28,20,18,12,29,4,13,9,1,24

Subgraph_364
Ground Truth,12,13,11,0,23,29,10,24,27,5,2,3,20,6,8,21,7,25,4,28,17,18,26,9,19,14,16,15,1,22
Predicted,13,3,12,20,5,8,0,7,14,21,4,24,16,9,10,23,11,2,6,15,17,27,25,1,19,29,28,26,22,18

Subgraph_365
Ground Truth,0,13,2,7,15,28,1,21,11,29,16,10,23,17,6,22,26,5,20,8,3,24,19,14,25,12,4,27,9,18
